Page_ID,Page_name,Disclaimer,Amount_spent(INR),Number_of_ads_in_Library
3.0293E+14,प्रधानमंत्री नरेंद्र मोदी घरेलू व्यवसाय योजना ₹30000 सैलरी ₹15000 एडवांस,These ads ran without a disclaimer,423,2
1.01708E+14,Vikram Vaishnav,Vikram Vaishnav,422,3
2.20543E+14,Sohan Lal Thakur,Sohan Lal Thakur,421,1
1.13497E+15,डॉक्टर शिल्पी त्रिपाठी एडवोकेट,डॉक्टर शिल्पी त्रिपाठी एडवोकेट,421,1
1.77717E+14,Symphony,These ads ran without a disclaimer,421,1
1.86098E+15,தமிழ் பசங்க,தமிழ் பசங்க,420,1
2.15419E+14,My First Vote For CBN,Politics for Impact,420,5
1.01861E+14,Telugu News Daily,Telugu News Daily,420,1
8.33294E+14,Biju Janata Dal Brahmapur - BJD,Wemakeappz Technologies,420,2
1.09599E+14,Khetan Medical Stores,Khetan Medical Stores,420,1
1.13219E+14,Rambilas Meena-Dungarpur,Rambilas Meena-Dungarpur,420,4
1.08035E+14,Somarouthu Anu Radha,Somarouthu Anu Radha,420,2
1.14079E+14,Adv. Swati Yuvraj Kashid,Adv. Swati Yuvraj Kashid,420,1
1.04845E+14,Harsh Ajmera,Harsh Ajmera,420,1
1.4799E+15,HeidelbergCement India,These ads ran without a disclaimer,420,1
2.18802E+14,Naraiah Velugubantla,Naraiah Velugubantla,420,1
3.58283E+14,Iranna Kadadi - MP,Iranna Kadadi - MP,420,1
2.30936E+14,Satyam hindu,Satyam hindu,419,1
2.18845E+14,Rashtrawadi Party,Rashtrawadi Party,419,1
1.06826E+14,BALA JI SOLAR,BALA JI SOLAR,419,1
1.65619E+14,Prakash solanke,Prakash solanke,419,1
1.12943E+14,देशी माटी,देशी माटी,419,1
1.12948E+14,टोला मोहल्ला,टोला मोहल्ला,419,1
1.19006E+14,गांव के रंग,गांव के रंग,419,1
1.23578E+14,चाय चौपाल,चाय चौपाल,419,1
1.15727E+14,खेत्त खलिहान,खेत्त खलिहान,419,1
1.02653E+14,हल्ला बोल,हल्ला बोल,419,1
1.01646E+14,Thalapathy Baskar,Thalapathy Baskar,419,1
1.06885E+14,Nabirul Islam,Nabirul Islam,419,1
1.0554E+14,Viraj Mansing Naik,Digitrendz,419,1
1.1599E+14,Vikas Singh Boby,Vikas Singh Boby,419,1
1.49625E+14,Rajkumar Meena,Rajkumar Meena,419,1
1.03536E+14,Sanjeev Kumar,Sanjeev Kumar,419,1
1.03502E+14,Rajkishore Behera,Rajkishore Behera,419,1
1.06535E+14,Mradubhashi News,Mradubhashi News And Entertainment Pvt Ltd,419,1
1.05418E+14,JeNa SuryaKant,JeNa SuryaKant,419,3
3.57608E+14,Riyas Khan,Riyas Khan,419,1
2.00617E+15,Voice of Slum,These ads ran without a disclaimer,419,1
5.88303E+14,Surendra Singh Gaharwar,Surendra Singh Gaharwar,419,1
7.36021E+14,Nagarjuna Kimidi,Nagarjuna Kimidi,419,1
1.0412E+14,Image Concepts,Image Concepts,418,1
2.07638E+14,Katihar Ka Dulal,Lemon Dot Media Private Limited,418,4
1.58272E+15,Myfroyoland Premium Frozen Yogurt,These ads ran without a disclaimer,418,1
2.59888E+14,Johar Jharkhand,Johar Jharkhand,418,1
2.43689E+14,WealthVeda3,These ads ran without a disclaimer,417,1
1.70511E+14,South Asian Voices,These ads ran without a disclaimer,417,2
2.55021E+14,逆時針輪回,These ads ran without a disclaimer,417,6
2.57111E+14,A's'd,These ads ran without a disclaimer,417,1
1.26904E+14,Grace Monroe,These ads ran without a disclaimer,417,1
1.51712E+14,Leading Stock Research Institute,These ads ran without a disclaimer,417,1
3.51686E+14,Amrish Gautam,Amrish Gautam,417,1
1.1014E+14,Swapnil Mahindrakar MNS,Swapnil Mahindrakar MNS,416,2
1.01196E+14,The Front Mirror,The Front Mirror,416,2
1.63229E+15,Pawan pandey,Foresight Digital,416,1
1.10881E+14,District Congress Committee Doda J&K,District Congress Committee Doda J&K,416,2
1.64022E+14,Buyyani Srinivas Reddy Fans,These ads ran without a disclaimer,416,1
1.22099E+17,Agnivesh Upadhyay,Agnivesh Upadhyay,416,5
1.12269E+14,Deepa Ram,Deepa Ram,416,1
2.16666E+15,PR Services & Technology,PR Services & Technology,416,1
2.28339E+14,Haridas Charwad- नगरसेवक हरिदास चरवड,Haridas Charwad- नगरसेवक हरिदास चरवड,416,1
1.63648E+11,Indian Express,These ads ran without a disclaimer,416,2
1.14607E+14,Babu Khan BJD,Babu Khan BJD,415,1
1.67435E+15,Ram Chandra Yadav,Ram Chandra Yadav,415,1
1.05772E+14,जागो OBC जागो,जागो OBC जागो,415,6
1.04779E+11,Teach For India,These ads ran without a disclaimer,415,4
9.399E+14,Nischey Janveja,Nischey Janveja,415,2
1.16999E+14,Chintu Haldar,Chintu Haldar,415,10
3.77869E+14,Deepak Anant Mishra Bjp,Deepak Anant Mishra Bjp,414,2
2.59286E+14,Hotel Palash Banquet and Restaurant,Palash Hotel and Banquets,414,1
5.73445E+14,Aap parveen goraya,Aap parveen goraya,414,18
1.23895E+14,Billa Maheshwar,Billa Maheshwar,414,1
5.92334E+14,Adv.Nitin Partani,Adv.Nitin Partani,413,7
1.15739E+14,Government ITI Bishnupur,Government ITI Bishnupur,412,3
2.96798E+14,Viksit Bharat Viksit Kanpur,Vijay Singh,412,6
1.64273E+14,Novonesis,These ads ran without a disclaimer,412,1
1.09506E+14,Wafik Mewati,These ads ran without a disclaimer,412,1
2.98587E+14,Susanta Kumar Behera For Chhendipada,Susanta Kumar Behera For Chhendipada,411,1
1.26015E+14,rd.foundation_official,These ads ran without a disclaimer,411,1
1.57437E+14,Odisha Prakash Live,Odisha Prakash Live,411,2
2.80301E+14,Hinduja Foundation,These ads ran without a disclaimer,411,3
4.42214E+14,Alok Kundan Singh,Alok Kundan Singh,411,2
1.06238E+14,Pamela Goswami,Pamela Goswami,411,5
5.49194E+14,Jaipur Police,Brand Balance Private Limited,411,4
1.03624E+14,Parshuram Sisodiya,Parshuram Sisodiya,410,6
1.23459E+14,gautamsinghania99,These ads ran without a disclaimer,410,1
1.12718E+14,digitaldaddy.in,digitaldaddy.in,410,1
3.19862E+14,Om News Meerut,E radio india,410,1
2.83877E+14,प्रधानमंत्री कुसुम योजना online  Apply,These ads ran without a disclaimer,410,6
2.45069E+14,Gummanur Jayaram,Digital Wala Company,409,2
2.86232E+14,Ananay Bhupesh Mehta,Ananay Bhupesh Mehta,409,7
1.15621E+14,Alpha_Soft Skills Online,YOUTH VOICE FOUNDATION,409,1
7.25962E+14,Vivek Singh Kalhans,Vivek Singh Kalhans,409,5
1.00115E+14,Pritesh Patel,AniEffects Media Works,408,5
2.80985E+14,Dr. Parthasarathi Fanclub,Partha Dental,408,18
1.06228E+14,Upendra Pratap Singh,Upendra Pratap Singh,408,2
2.03814E+14,Shubham Mandole - शुभम मांडोळे,Shubham Mandole - शुभम मांडोळे,407,6
2.62338E+14,old coin company Sahi process,These ads ran without a disclaimer,406,3
1.07714E+14,Mission Coaching Institute,These ads ran without a disclaimer,406,2
1.07211E+14,Idania Warren,These ads ran without a disclaimer,406,2
1.4806E+15,Jagdish Meena,Jagdish Meena,405,1
2.60466E+14,Narendra Mohani,Narendra Mohani,405,2
1.08056E+14,JIFSA Education and Technical Services Pvt. Ltd.,These ads ran without a disclaimer,405,1
2.19307E+15,Urid Media Group,Urid Survey & Consultancy Private Limited,404,2
1.70753E+15,JSP WestGodavari,JSP WestGodavari,404,2
1.19561E+14,Nirpakh Post,Nirpakh Post,404,4
2.97326E+14,daily_catch1008,These ads ran without a disclaimer,403,4
1.90726E+14,B TV,These ads ran without a disclaimer,403,3
1.00996E+14,Jai Shri ram,Jai Shri ram,403,1
1.75545E+15,BNI Varanasi - India,BNI Varanasi - India,403,1
2.7311E+14,Congress Wanwadi काँग्रेस वानवडी,Congress Wanwadi काँग्रेस वानवडी,403,1
1.89488E+15,Guddu Hayat Page,Guddu Hayat Page,402,1
1.01329E+14,NastiaRanetka,These ads ran without a disclaimer,402,2
2.5393E+14,jones_jebin,These ads ran without a disclaimer,402,1
1.00511E+14,गुंजन कुमार चौधरी,गुंजन कुमार चौधरी,401,2
4.88081E+14,Ruan Peghini FP,These ads ran without a disclaimer,401,1
2.37601E+14,Shankarbhai Amaliyar,AniEffects Media Works,400,5
2.71144E+14,Old coins company All India selling,These ads ran without a disclaimer,400,8
99488014566,Xtees,Xtees.com,400,1
1.064E+14,Somnath Jamdade,Somnath Jamdade,400,1
1.5872E+15,Anup Kumar Jaiswal,Anup Kumar Jaiswal,400,1
6.29977E+14,Krishna Sharma,Krishna Sharma,400,1
5.24856E+14,Dr. Sarojini Agarwal,Dr. Sarojini Agarwal,400,1
2.8894E+14,Arjun Brijendra Singh Yadav,Arjun Brijendra Singh Yadav,400,2
4.00686E+14,Hamro Prajashakti,Hamro Prajashakti,400,1
1.36582E+15,Motiram Chandravanshi,Motiram Chandravanshi,400,4
2.91395E+14,Think Digital,Think Digital,400,1
1.05644E+14,गणेश एस.आर देशमुख,गणेश एस.आर देशमुख,400,2
1.03757E+14,Raju Mani,Raju Mani,400,3
4.60887E+14,Global Group of Institutes Amritsar,Global Group of Institutes Amritsar,400,1
1.11482E+14,Savita Beniwal,Savita Beniwal,400,1
1.10393E+14,Akil Ahmed Ansari,Akil Ahmed Ansari,400,1
7.46385E+14,Pranab Jyoti Lahkar,Pranab Jyoti Lahkar,400,3
8.65685E+14,Sharad Sharma,Sharad Sharma,400,2
1.0465E+14,Ram Satpute for Solapur,Ram Satpute for Solapur,400,2
2.61365E+14,Janamrashtriya party,Janamrashtriya party,400,1
1.12555E+14,Annasaheb Baglane-अण्णासाहेब सखाराम बागलाने,Annasaheb Baglane-अण्णासाहेब सखाराम बागलाने,400,1
5.59081E+14,Wilyfox Media Co,Wilyfox Media Co,400,1
5.58491E+14,Dharmveer Dudeja,Dharmveer Dudeja,400,1
1.18389E+15,Jaydeep Patel  BJP,Jaydeep Patel  BJP,400,3
1.11792E+14,Matendra Pratap Singh Rathore,Matendra Pratap Singh Rathore,400,4
1.63596E+15,Goyal Bhatt,Goyal Bhatt,400,2
2.11091E+14,Alok Jha,SIGMA HEROES ENTERPRISES,399,1
9.76113E+14,Sukhveer Malerna Faridabad BJP,Sukhveer Malerna Faridabad BJP,399,10
1.05655E+14,Sahebrao Kamble,Sahebrao Kamble,399,1
5.66025E+14,Kaushalendra singh Patel,Kaushalendra singh Patel,399,1
2.44378E+15,JDP Media Group,JDP Media Group,399,2
1.55799E+15,Youth Talent Development Society - YTDS,These ads ran without a disclaimer,398,2
3.56585E+14,CS Niranjan Kumar,CS Niranjan Kumar,398,4
7.12793E+14,Sonia Mann,These ads ran without a disclaimer,397,3
2.03492E+14,Jyoti Patil - ज्योती पाटील,Media Insight Pvt Ltd.,397,2
2.08955E+15,Savita Pawan Sharma,Savita Pawan Sharma,397,5
1.016E+14,Yashpal Chauhan,Yashpal Chauhan,397,1
2.83997E+14,श्री श्याम भक्त सेवा मंडल,These ads ran without a disclaimer,397,1
1.11112E+14,Liquide App,These ads ran without a disclaimer,396,4
1.13114E+14,Asset Deals,These ads ran without a disclaimer,396,1
2.67595E+14,Neetu Chaudhary,Neetu Chaudhary,396,7
1.06598E+14,Ankit Pathak,Ankit Pathak,396,1
1.0604E+14,Una Headline,Una Headline,396,2
2.34501E+14,Ramoji Gowda - The Legend,Anekal Ramoji Gowda - The Legend,395,2
1.15285E+15,Adv TK Rasheedali,Adv TK Rasheedali,395,1
1.10896E+14,ICONS - Tata Ambani Adani,These ads ran without a disclaimer,395,3
2.023E+14,Riya Gajjar,Riya Gajjar,395,2
1.07836E+14,Ashutosh kumar,Ashutosh kumar,395,1
1.05171E+14,Aashish Sharma Khandal,Aashish Sharma Khandal,394,5
1.02621E+14,Adivasi Neelambari Herbals Hair Oil,These ads ran without a disclaimer,394,2
2.83713E+14,Shop-2,These ads ran without a disclaimer,394,1
1.03471E+14,constitution simplified,constitution simplified,394,1
2.90488E+14,Unity for Gaza,These ads ran without a disclaimer,394,1
2.49992E+14,Kandula Durgesh - నిడదవోలు నియోజకవర్గం,Kandula Durgesh - నిడదవోలు నియోజకవర్గం,393,5
1.19083E+14,Jivan Lal Singh -Chandravanshi,Jivan Lal Singh -Chandravanshi,393,4
1.8988E+14,Shaik Abdul Aziz,Shaik Abdul Aziz,392,1
1.06462E+14,Make Money in Era 5.0,These ads ran without a disclaimer,392,1
1.53881E+11,Hans Raj Hans,Hans Raj Hans,391,2
1.09581E+14,ஆண்டிமடம் ஆறுமுகசாமி,ஆண்டிமடம் ஆறுமுகசாமி,390,2
2.39728E+14,rakesh kumar,These ads ran without a disclaimer,390,1
1.22103E+17,Chouthmal Samota,Chouthmal Samota,390,2
5.86941E+14,Walk-a-cause,Walk-a-cause,390,1
1.59572E+15,One Dentall,One Dentall,390,1
2.84221E+14,Dr. Ajay Prakash,Dr. Ajay Prakash,390,1
9.14876E+14,Ajay Mangupur,Ajay Mangupur,389,2
1.03168E+14,Jaadu ਜਾਦੂ,These ads ran without a disclaimer,389,1
1.70191E+15,Bhandaripokhari Politics,Bhandaripokhari Politics,389,1
2.03795E+14,PDTV News,PDTV News,389,2
1.01815E+14,Crafto1,These ads ran without a disclaimer,389,1
7.38008E+14,Rajmani SINGH Baghel,Rajmani SINGH Baghel,389,3
3.28658E+14,Adivasi HairOil,These ads ran without a disclaimer,388,2
6.97285E+14,Surendra Upadhyay,Surendra Upadhyay,388,1
1.02879E+14,NewsLine Live,NewsLine Live,387,3
1.13265E+14,Sanchaar news,Sanchaar news,387,10
1.15969E+15,Yuvrajsinh Chavda,Yuvrajsinh Chavda,387,2
5.05623E+14,Celekt Mobiles,These ads ran without a disclaimer,387,4
4.3752E+14,Aam Aadmi Party - Pune,Aam Aadmi Party - Pune,387,5
1.01389E+14,हमार बक्सर,हमार बक्सर,386,2
3.84491E+14,Prakash Gurjar,These ads ran without a disclaimer,386,1
1.03465E+14,Streaming Asia,These ads ran without a disclaimer,386,1
1.03125E+14,ravi_pakalapati_tdp,ravi_pakalapati_tdp,386,4
4.28336E+14,Team Raja Warring Social Media,These ads ran without a disclaimer,385,1
9.77738E+14,VTS Solar Energy Systems,These ads ran without a disclaimer,385,2
1.10991E+14,Ritstime,Ritstime,385,2
1.07702E+14,Anil Basoya,Anil Basoya,385,1
1.01779E+14,Anurag J. Dohare,Anurag J. Dohare,385,4
7.97288E+14,Bhuman Bhatt,Bhuman Bhatt,384,2
1.37075E+14,Smart Brainy Kids - Manjalpur,These ads ran without a disclaimer,384,1
1.00273E+14,Yugabikshon,Jugabikkhon,384,3
1.04434E+14,online instant loan lowest emi,These ads ran without a disclaimer,384,1
1.32961E+14,श्री संत नागेबाबा शॉपिंग फेस्टिवल,These ads ran without a disclaimer,383,2
1.12456E+14,Ashok Kumar,Ashok Kumar,382,1
1.08293E+14,Sunita Singh Gond,Sunita Singh Gond,382,3
1.79873E+14,Vinod Bhati,These ads ran without a disclaimer,382,3
1.39559E+14,विधानसभा कपासन Kapasan VidhanSabha,विधानसभा कपासन Kapasan VidhanSabha,382,2
3.92151E+14,Bharat Lok Shiksha Parishad,Bharat Lok Shiksha Parishad,382,2
1.08015E+14,Solh Wellness,Solh Wellness Private Limited,382,3
4.8323E+14,"समीर गणेशराव दुधगांवकर, शिंदे","समीर गणेशराव दुधगांवकर, शिंदे",381,3
1.0797E+14,Jaspreet AK,These ads ran without a disclaimer,381,1
1.80535E+14,Premium Properties Goa,These ads ran without a disclaimer,381,1
1.09744E+14,TDC Technologies Pvt Ltd,TDC Technologies Pvt Ltd,381,2
1.09804E+14,earn_with_mizan,These ads ran without a disclaimer,381,2
2.7851E+14,Dc Mahadevaswamy Depapura,Dc Mahadevaswamy Depapura,380,4
1.85496E+14,Swami Vivekanand Computer Institute,Swami Vivekanand Computer Institute,380,1
2.57722E+14,Gallamadhavi Garu,These ads ran without a disclaimer,380,4
1.16712E+14,vocautomotiveindiapvtltd,These ads ran without a disclaimer,380,1
1.00417E+14,Adivasi natural products,These ads ran without a disclaimer,380,2
1.83261E+14,Monarch Power Solutions,These ads ran without a disclaimer,379,1
1.20758E+14,Uttamsingh Pawar,Uttamsingh Pawar,379,2
2.15531E+14,Hunter Fanny 3,These ads ran without a disclaimer,379,1
2.97921E+14,असली आदिवासी तेल,These ads ran without a disclaimer,379,5
1.45849E+15,RRB Group of Schools,These ads ran without a disclaimer,379,1
3.32194E+14,Szarita Laitphlang,Szarita Laitphlang,379,5
1.05658E+14,The True Digital,The True Digital,378,1
1.87E+14,Mana Lolli,Tropaa Studio Pvt Ltd,378,1
1.14264E+14,Abhijeet Shah Makrai,These ads ran without a disclaimer,377,1
3.24332E+14,Kalyandurgamofficial,These ads ran without a disclaimer,377,1
1.09206E+14,dr.dips1,These ads ran without a disclaimer,376,1
1.07944E+14,Mrs. Jyotitai Rajendra Kawar - सौ.ज्योतीताई राजेंद्र कवर,Mrs. Jyotitai Rajendra Kawar - सौ.ज्योतीताई राजेंद्र कवर,376,3
1.21363E+14,विश्वजीत दादा युवाशक्ती,विश्वजीत दादा युवाशक्ती,376,2
6.99333E+14,Gyanasthali Senior Secondary School,Gyanasthali Senior Secondary School,376,6
2.58452E+14,Manjula Rao,Manjula Rao,376,1
1.06534E+14,Santosh S Kamble,Santosh S Kamble,376,1
2.37624E+14,पुष्पा प्रमोद पाल,Digitalneta Ji,375,1
1.52683E+14,विधानसभा मावली Mavli VidhanSabha,विधानसभा मावली Mavli VidhanSabha,375,1
5.54887E+14,JPT Blogs & Vlogs,JPT Blogs & Vlogs,375,1
1.03214E+14,sarthaka,These ads ran without a disclaimer,374,1
2.52182E+14,Free Education & Medical Campaign - FEMC,digitap09,374,127
2.07037E+15,TSR for Haridwar,TSR For Youth,374,4
1.08679E+14,jaydaddybet,These ads ran without a disclaimer,374,2
1.96639E+14,समर्थ मिश्रा अमन - Samarth Mishra,समर्थ मिश्रा अमन - Samarth Mishra,374,1
1.0141E+14,Blacksmith Fashion,These ads ran without a disclaimer,373,2
1.01845E+14,Sankrisi,Sankrisi,373,1
1.00808E+11,UNICEF India,These ads ran without a disclaimer,373,1
1.99592E+15,Jitender Kanwar,Jitender Kanwar,373,4
3.59639E+14,"Trident, Hyderabad",These ads ran without a disclaimer,373,1
1.12058E+14,Botachi - Genuine Japanese diabetes medicine,These ads ran without a disclaimer,373,3
2.29167E+14,Nation9today,Nation9today,372,5
1.01855E+14,Raj Yadav,Raj Yadav,372,2
3.01337E+14,Gaurav arya,KHUSH AYURVEDA,371,3
2.34898E+14,Kaling Moyong Zindabad,Kaling Moyong Zindabad,371,2
1.01518E+14,Sarkari Results,These ads ran without a disclaimer,371,1
1.63849E+15,Sangeeta Yadav,Sangeeta Yadav,371,3
1.06968E+14,Suresh Maharshi,Suresh Maharshi,370,1
1.01687E+14,RSB News India,RSB News India,370,2
1.04867E+14,Gobind Kanda,Gobind Kanda,370,3
1.22103E+17,FinBong_Official,FinBong_Official,370,1
4.29237E+14,CommunityMatrimony,These ads ran without a disclaimer,370,1
5.02733E+14,Dr Neeraj Bora,Dr Neeraj Bora,370,2
1.95574E+14,Parth Gautam,These ads ran without a disclaimer,369,3
5.43773E+14,Pramod Samar,Pramod Samar,369,4
1.02215E+14,Dhananjay Shukla Congress,Dhananjay Shukla Congress,369,1
1.03243E+14,Maddipati Venkata Raju,These ads ran without a disclaimer,368,2
1.49355E+15,Chery International,These ads ran without a disclaimer,368,2
1.14908E+14,Rakesh Singh,Rakesh Singh,368,2
4.49901E+14,Rajesh Khinvasra,Rajesh Khinvasara,368,4
1.0176E+14,Mysore Adivasi Herbal Hair Oil,These ads ran without a disclaimer,368,1
1.05159E+14,Ummi Saleem,Ummi Saleem,368,5
5.91353E+14,Shiv Dingu,Shiv Dingu,367,2
1.48324E+15,Sridhar Reddy Kondapally,Sridhar Reddy Kondapally,366,3
1.97566E+15,News & Views,News & Views,366,2
1.18875E+14,Srikanth Bhima,Srikanth Bhima,366,5
1.46503E+14,Dilip Kumar Singh,Dilip Kumar Singh,366,1
5.44608E+14,Surjeet Chaddha,Surjeet Chaddha,366,5
1.04492E+14,ಕೆ ಆರ್ ಎಸ್ ಪಕ್ಷ ಬಳ್ಳಾರಿ - KRS Party Ballary,ಕೆ ಆರ್ ಎಸ್ ಪಕ್ಷ ಬಳ್ಳಾರಿ - KRS Party Ballary,366,1
1.50641E+14,ಬೀದರ್ ಜಿಲ್ಲೆ,ಬೀದರ್ ಜಿಲ್ಲೆ,366,1
2.94003E+14,HK Consultancy,HK Consultancy,366,3
2.39725E+14,उमेश सिंह,Champaran Web Services,366,1
